id,title,description,genres,imdb_rating,views,ismovie,media_type_name,lang_id,language_name
6380,Zindabaad S1,Episode 1: पूर्व रॉ एजेंट और शराबी अर्जुन वशिष्ठ का जीवन तब उलट-पुलट हो गया जब एक बम विस्फोट में उनकी इमारत में संचालित एक प्लेस्कूल के बच्चे मारे गए।,Crime,7.0,1033679,0,Series/TV Show,2,हिन्दी
6384,ગુલામ ચોર,"Gulaam Chor... રોકડ જીતવા માટે અશ્વિનના ઘરે પોકર ગેમ રમવા માટે બાર વ્યક્તિઓ ભેગા થાય છે. જો કે, જ્યારે મધ્યરાત્રિએ લાઇટ બંધ થાય છે ત્યારે વસ્તુઓ વળાંક લે છે.","Comedy, Drama",6.9,114999,1,Movie,3,ગુજરાતી
6385,વ્હાલમ જાઓ ને,"Vaahlam Jaao Ne... સુમિત એક વિચિત્ર માણસ છે જે તેને પ્રેમ કરતી રીના સાથે લગ્ન કરવામાં અચકાય છે. જો કે, તેણીના પિતાને મળવાની તેણીની દરખાસ્તને નકારવામાં તેની અસમર્થતા શ્રેણીબદ્ધ દુર્ઘટનાઓ શરૂ કરે છે.","Drama, Romance",6.1,55760,1,Movie,3,ગુજરાતી
6386,Coma,"After an accident, Viktor, an architect, finds himself in a strange new world. He must learn the laws of the land while trying to navigate his way into the real world.","Action, Sci-fi",6.3,1025416,1,Movie,1,English
6387,King Lear,"Cordelia, the youngest daughter of King Lear, is left to survive on her own after the end of her father's reign, as she is denied a share of his kingdom.",Drama,6.2,1128521,1,Movie,1,English
6388,Lawless,"Set in the prohibition-era Virginia, the loyalty of three bootleggers, the Bondurant Brothers, is put to the test when they refuse to pay the required bribe to the corrupt authorities.","Action, Crime",7.2,484979,1,Movie,1,English
6389,Death of Me,A hungover couple makes a horrific discovery about the events of the previous night. They try to deconstruct the night to the best of their memories while waiting for a typhoon to pass.,"Horror, Mystery",4.4,432976,1,Movie,1,English
6390,Room 203,"The lives of childhood friends Kim and Izzy change when they move into Room 203, a quirky apartment with large stained-glass windows depicting medieval sacrifices and a sinister past.","Drama, Horror",4.2,343947,1,Movie,1,English
6391,Borrego,"After witnessing a drug mule's plane crash in the Borrego desert, Elly is kidnapped and forced on a dangerous journey to a remote drop-off point. With limited essentials and alone in the desert with her captor, desperation for survival takes hold as Elly risks her life to escape from his clutches before the trip turns deadly.",Thriller,5.2,413125,1,Movie,1,English
6392,Dangerous,"Dylan, a sociopath, escapes from prison to attend his brother Sean's funeral. Once there, he must not only struggle with his own mental health issues but also contend with a group of mercenaries.","Action, Thriller",5.1,790171,1,Movie,1,English
6393,Bad Samaritan,"Aya, a spa owner, welcomes Taryn, a former college friend, into her home. Little does she know that her guest will go to any lengths to create the family bond she has wanted all her life.","Horror, Crime",6.4,18998892,1,Movie,1,English
6394,Kung Fu Panda 4,"Po must train a new warrior when he's chosen to become the spiritual leader of the Valley of Peace. However, when a powerful shape-shifting sorceress sets her eyes on his Staff of Wisdom, he suddenly realizes he's going to need some help. Teaming up with a quick-witted corsac fox, Po soon discovers that heroes can be found in the most unexpected places.","Comedy, Adventure",6.4,28934429,1,Movie,1,English
6399,A Viral Wedding S1,Episode 1: देशव्यापी तालाबंदी के कारण निशा और ऋषभ की शादी रुक गई है।,Drama,7.3,63684,0,Series/TV Show,2,हिन्दी
6408,Entrepreneurial Age,"Episode 1: Shocked by a car accident, software engineer Guo Xinnian was determined to develop a new mobile communications software to enable voice message transmission among users. Having overcome a myriad of challenges, a mobile voice communications software hit the market. In the meantime, Guo and investment analyst Na Lan grew to become close friends, and later partners in life.",Drama,5.8,694165,0,Series/TV Show,1,English
6409,Love Designer,"Episode 1: Zhou Fan, a designer, achieves acclaim in the fashion world because of her creations. However, one day, she meets Song Li, an entrepreneur, because of a lawsuit that forces them to work together.",Romance,7.3,763427,0,Series/TV Show,1,English
6410,Wayne,"Episode 1: After the death of his father, a good-hearted 16-year-old vigilante sets out with his new friend to get back his dad's stolen '79 Trans Am.",Action,8.3,92986297,0,Series/TV Show,1,English
6411,The Island with Bear Grylls S1,"Episode 1: Adventurer Bear Grylls takes contestants to a remote Pacific island and challenges them to survive for 30 days and find the hidden prize of GBP 1,00,000.",Reality,7.3,1021011,0,Series/TV Show,1,English
6412,Seat At The Table,"Episode 1- Jack Harries takes a 100-day trip across the United Kingdom to uncover the often overlooked voices of the young people whose lives are being most affected by the climate crisis, both in the United Kingdom and elsewhere around the world.",Documentary,7.0,1069524,0,Series/TV Show,1,English
6413,The Island with Bear Grylls S2,"Adventurer Bear Grylls takes contestants to a remote Pacific island and challenges them to survive for 30 days and find the hidden prize of GBP 1,00,000.",Reality,7.3,123849,0,Series/TV Show,1,English
6414,Supreme Models,Episode 1-  Watch the heartfelt tribute to the first Black supermodel Donyale Luna and 60’s icon Pat Cleveland discusses how she fought racism to break into the industry via Ebony.,Drama,8.1,1384895,0,Series/TV Show,1,English
6415,Celebrity Island with Bear Grylls S3,"Adventurer Bear Grylls takes the contestants to a remote, uninhabited Pacific island and challenges them to survive unpleasant and life-threatening conditions with the help of some basic tools.",Reality,5.5,10072,0,Series/TV Show,1,English
6416,The Island with Bear Grylls S3,"Adventurer Bear Grylls takes contestants to a remote Pacific island and challenges them to survive for 30 days and find the hidden prize of GBP 1,00,000.",Reality,7.3,147861,0,Series/TV Show,1,English
6418,The Island with Bear Grylls S4,"Adventurer Bear Grylls takes contestants to a remote Pacific island and challenges them to survive for 30 days and find the hidden prize of GBP 1,00,000.",Reality,7.3,102126,0,Series/TV Show,1,English
6420,The Island with Bear Grylls S5,"Adventurer Bear Grylls takes contestants to a remote Pacific island and challenges them to survive for 30 days and find the hidden prize of GBP 1,00,000.",Reality,7.3,52499,0,Series/TV Show,1,English
6421,The Mermaids Singing,Episode 1- A police psychologist pursues a serial killer who tortures homosexual victims in increasingly gruesome ways.,"Drama, Mystery, Crime",7.5,181521,0,Series/TV Show,1,English
6422,The Island with Bear Grylls S6,"Episode 1: Adventurer Bear Grylls takes contestants to a remote Pacific island and challenges them to survive for 30 days and find the hidden prize of GBP 1,00,000.",Reality,7.3,111784,0,Series/TV Show,1,English
6423,The Jury,"Episode 1 Chief Judge Osakwe is in trouble as he has to judge Segun, his friend, who is accused of bribery and corrupt practices.",Drama,7.6,249530,0,Series/TV Show,1,English
6424,Celebrity Island with Bear Grylls S2,"Adventurer Bear Grylls takes the contestants to a remote, uninhabited Pacific island and challenges them to survive unpleasant and life-threatening conditions with the help of some basic tools.",Reality,5.5,137361,0,Series/TV Show,1,English
6425,Apparitions,Episode 1- A priest who is working to promote candidates for sainthood becomes drawn into the world of exorcism as he discovers a dark battle between good and evil.,Drama,7.9,44034,0,Series/TV Show,1,English
6426,لعبة الموت,Loa'bat Al Moot : Episode - 1 :-قصة هروب امرأة يجب أن تُعرف بأنها ميتة للتخلص من زوجها.,"Drama, Romance",6.5,32457,0,Series/TV Show,49,عربي
6427,الفرصة الأخرى,El-Forsa El-Akhera : Episode - 1 :- قصة المرأة التي مات زوجها. تنتقل هي وابنها للعيش مع عائلته. وبعد ذلك، تتسبب علاقتها برجل آخر في حدوث العديد من الصراعات داخل الأسرة.,Drama,6.4,4196883,0,Series/TV Show,49,عربي
6428,إتهام,itiham : Episode - 1 :- تقرر الفتاة الطموحة ريم وصديقتها مغادرة قريتهما والسفر إلى القاهرة. وفي وقت لاحق، بدأت في إقامة علاقات مع رجال الأعمال.,Drama,7.1,6375898,0,Series/TV Show,49,عربي
6429,بين أل سرية,Bain Al Sarayat : Episode - 1 :- سكان حي السرايات يقدمون خدمات للطلاب لكسب لقمة عيشهم. يمتلك مخلص أكبر مكتبة في المنطقة، مما يدفع المرأة إلى محاولة الفوز بقلبه.,Drama,7.0,2843836,0,Series/TV Show,49,عربي
6430,دوريت جونيا جبيل,Doret Gonya Gebiel : Episode - 1 :-في سلسلة حلقات منفصلة، ​​يتعرض سائق حافلة على خط الدورة - جونية - جبيل إلى العديد من الأحداث، منها الكوميدية والرومانسية.,"Drama, Romance",7.5,129158,0,Series/TV Show,49,عربي
6431,أل أسطورة,Al Ostora : Episode - 1 :-خريج حديث من كلية الحقوق لا يستطيع العمل في المجال القانوني بسبب سمعة أخيه السيئة. يُقتل شقيقه ويُسجن بعد تورطه في أعمال أخيه.,Drama,6.1,9117742,0,Series/TV Show,49,عربي
6432,نعمة الافوكاتو,Nema El Avoccato : Episode - 1 :- تدور أحداث المسلسل في إطار درامي. تعمل المحامية الشابة الطموحة (نيما) على دعم زوجها الفاشل حتى ينجح في حياته، لكن حياتها تنقلب رأساً على عقب. تنقلب رأسًا على عقب بعد اكتشاف خيانته لها، وتحاول الانتقام منه.,Drama,5.8,1740233,0,Series/TV Show,49,عربي
6434,العطاولة,Al Atawla : بعد وقوعه في الحب، يتعهد نصار، اللص المحترف، بترك حياته الإجرامية وراءه. وسرعان ما يجد نفسه في مرمى المتضررين من قراره.,"Action, Drama",6.1,1014922,0,Series/TV Show,49,عربي
6435,El Chema,"Episode 1- Inspired by true events, This is the story of the most notorious drug kingpin the world had ever seen. A man known as El Chapo, the biggest international drug lord in history.","Action, Crime",7.0,2909794,0,Series/TV Show,4,Español
6436,Corazón Valiente,Episode 1- Childhood friends Ángela and Samantha who were separated by fate for years reunite and become bodyguards for those who need protection.,Drama,7.0,1026237,0,Series/TV Show,4,Español
6437,Tierra de reyes,"Episode 1- Three brothers change their names and start working as labourers for a wealthy family to avenge their sister's death. However, they fall in love with the family's three daughters.",Drama,7.4,8557658,0,Series/TV Show,4,Español
6438,Falsa Identidad S2,Episode 1- Two strangers with equally tumultuous pasts pretend to be a married couple in an attempt to start a new life with new identities.,Drama,7.1,1301319,0,Series/TV Show,4,Español
6439,Señora Acero 4: La Coyote,Episode 1- Vicenta acero y Daniel (Luis Ernesto Franco) son seguidos por el jefe del Departamento de Seguridad Nacional Indira Cárdenas (Gaby espino) y la patrulla fronteriza del estado de Texas; que tratan de evitar que estos dos continúen haciendo de las suyas en la frontera,"Drama, Crime",6.9,8992689,0,Series/TV Show,4,Español
6440,Pecadora,Episode 1: Una bailarina de bar finge ser profesionista para engañar a su hermana y a su novio.,Romance,8.1,456739,0,Series/TV Show,4,Español
6441,Tres Caínes,Episode 1- Tres hermanos crean un ejército para vengarse del sufrimiento a manos de la guerrilla. Su deseo de venganza consume no sólo a toda la nación sino también a sus familias.,Action,8.1,1812628,0,Series/TV Show,4,Español
6442,Santa Diabla,"Episode 1- Santa Martinez, a widow, seeks revenge for the murder of her husband Willy Delgado. However, her mission is threatened when she falls in love with Santiago Cano.",Drama,6.7,3864714,0,Series/TV Show,4,Español
6443,Señora Acero S5,Episode 1- Vicenta acero y Daniel (Luis Ernesto Franco) son seguidos por el jefe del Departamento de Seguridad Nacional Indira Cárdenas (Gaby espino) y la patrulla fronteriza del estado de Texas; que tratan de evitar que estos dos continúen haciendo de las suyas en la frontera.,"Drama, Crime",6.9,3126065,0,Series/TV Show,4,Español
6444,Señora Acero S2,"Episode 1- El día que Sara, de 28 años, decide casarse con su marido Vicente Acero en la iglesia, un comando armado lo asesina y el gobierno se apodera de sus bienes. Se ve obligada a huir y empezar una nueva vida utilizando sus únicas armas: su belleza e inteligencia.","Drama, Crime",6.9,3887063,0,Series/TV Show,4,Español
6447,Silvana sin lana,"Episode 1- Después de que su marido fugitivo la dejara sin un centavo, Silvana, una socialité adinerada, se ve obligada a mudarse a un vecindario de clase media con su familia.",Drama,7.3,4960944,0,Series/TV Show,4,Español
6448,Reina de corazones,"Episode 1- Reina pierde la memoria tras un accidente y lucha por descubrir su identidad. Mientras tanto, su amante Nicolás piensa que Reina y su marido son los responsables de su encarcelamiento y busca venganza.",Drama,7.7,3188316,0,Series/TV Show,4,Español
6449,Bajo el mismo cielo,"Episode 1- Carlos Martinezis es un viudo que tiene tres hijos, uno de los cuales es un delincuente. Un día conoce a una joven con pasado criminal y se enamoran.",Drama,8.0,2103486,0,Series/TV Show,4,Español
6450,Helen Dorn,"Episode 1: Um das Mordgeheimnis um Tatiana Decker zu lösen, beschließt die Leiterin der Kriminalabteilung, Helen Dorn, mehrere alte Fälle, die noch anhängig waren, wieder aufzunehmen.",Drama,6.7,12693,0,Series/TV Show,55,Deutsch
6451,Der Taunuskrimi,Episode 1: Drei unkonventionelle Polizisten sind in eine komplexe Untersuchung verwickelt.,"Thriller, Crime",6.8,1682,0,Series/TV Show,55,Deutsch
6452,A VIDA NÃO É UM JOGO S2,"Episode 1: Mostra como a rotina de um grupo de adolescentes se transforma depois que um deles decide participar do jogo online (-10), que consiste em cumprir desafios estipulados por seus administradores anônimos.",Drama,7.0,12290,0,Series/TV Show,67,Português
6453,Será Isso Amor,"Episode 1- Eda deseja se tornar arquiteta paisagista. Depois de perder os pais quando era jovem, esta estudante brilhante prosseguiu os estudos com bolsas de estudo. No entanto, um homem cruzará seu caminho e atrapalhará seus planos.",Romance,7.4,362107,0,Series/TV Show,6,Other
6454,Um Milagre,"Epiosde 1: Mucize Doktor é uma série dramática médica romântica turca composta por 64 episódios divididos em duas temporadas, transmitida pela FOX entre 12 de setembro de 2019 e 27 de maio de 2021.",Drama,7.0,2053351,0,Series/TV Show,6,Other
6456,Capitu,"Episode 1- Baseada no famoso romance brasileiro Dom Casmurro de Machado De Assis, Capitu foi uma minissérie que deu um olhar mais teatral à história do livro, focando na mente insana de Bento Santiago e sua relação de amor/ódio com Capitu.","Drama, Mystery, Crime",8.9,16683,0,Series/TV Show,67,Português
6457,Conta me Como Foi S2,"Episode 1:Os membros de uma família de classe média enfrentam diversas dificuldades financeiras, mas ainda assim optam pela compra de um aparelho de televisão, cuja chegada provoca uma mudança drástica em suas vidas.",Drama,8.7,7835,0,Series/TV Show,67,Português
6458,Transformers Robots in Disguise S1,"Episode 1: Optimus Prime, along with Bumblebee and a team of Autobots, sets out on a mission to capture all the criminals who escaped from a prison ship.","Sci-fi, Animation",5.9,421203,0,Series/TV Show,1,English
6459,باب الرزق,Bab Al-Rizq  : Episode 1 :-بعد منفى دام 23 عامًا، يعود سليم إلى تونس ليدفن والده ويستأنف العمل في مزرعة العائلة. يكتشف أن حبه الأول، نرجس، متزوج من شريك والده الحاج طاهر، وهو رجل ذو ثروة مبنية على الفساد واستغلال العمال، ويدير الشركة بيد من حديد ويسيطر على أطفاله الثلاثة.,Drama,6.4,261525,0,Series/TV Show,49,عربي
6460,Blazing Team: Masters of Yo Kwon Do S1,"Episode 1 In Union City, four teenagers come across Yo-Kwon-Do, which combines marital arts and yo-yo skills. However, when darkness looms over humanity, they decide to fight under the guidance of Lao Shi.","Sport, Animation",7.0,223660,0,Series/TV Show,1,English
6462,Transformers Rescue Bots S3,"9,797	Episode 1: Off the coast of Maine, on Griffin Rock Island, live a group of Rescue Bots named Heatwave, Boulder, Blades and Chase. Being the last of their kind, they are the only ones who must team up with humans to fight the evil Decepticons. Will they succeed?","Sci-fi, Animation",6.6,95527,0,Series/TV Show,1,English
6463,Do Gubbare S1,"Episode 1: जब रोहित इंदौर में अपना घर छोड़कर पुणे के लिए निकलता है तो वह आत्म-खोज की यात्रा पर निकलता है, और वह जल्दी ही अपने प्यारे नए मकान मालिक, अजूबा के साथ दोस्ती विकसित कर लेता है।",Drama,8.5,48698,0,Series/TV Show,1,English
6465,The Gone Game S1,Episode 1: 1970 के दशक के गेम शो का एक अद्यतन संस्करण जिसने सभी विभिन्न प्रकार की प्रतिभा वाले लोगों को सेलिब्रिटी जजों के एक पैनल के सामने प्रतिस्पर्धा करने की अनुमति दी।,Drama,7.9,5892780,0,Series/TV Show,2,हिन्दी
6470,Storage Wars S1,Episode 1- Les acheteurs professionnels se rendent aux enchères et explorent les unités de stockage à la recherche d'objets lucratifs et intéressants qui pourraient leur rapporter gros profit.,Reality,6.3,58695,0,Series/TV Show,10,Français
6472,Sur Le Fil S1,Episode 1- L'émission retrace le fonctionnement d'une police française dirigée par un commissaire qui n'a pas peur d'utiliser des méthodes contraires à la loi.,Drama,8.0,347551,0,Series/TV Show,10,Français
6473,Miraculous: Tales Of Ladybug & Cat Noir S2,"Episode 1- L'adolescente Marinette se transforme en Ladybug, son personnage de super-héros clandestin, tandis que son camarade de classe et béguin Adrien se transforme en Chat Noir, son personnage secret de super-héros, pour protéger Paris du mal.","Adventure, Animation",91.0,30399,0,Series/TV Show,10,Français
6474,Les Bougon S1,"Episode 1- Les Bougon, c’est aussi ça la vie! ou Les Bougon est une série télévisée québécoise en 50 épisodes de 23 minutes, créée par François Avard et diffusée du 7 janvier 2004 au 1ᵉʳ mai 2006 à la Télévision de Radio-Canada.",Comedy,8.2,164057,0,Series/TV Show,10,Français
6475,The Reunion S1,"Epiosde 1- 2008 की कक्षा के दोस्तों का एक समूह 10 साल बाद फिर से मिला। हालाँकि, बहुप्रतीक्षित पुनर्मिलन कुछ अप्रिय यादें वापस लाता है और एक अप्रत्याशित मोड़ लेता है।",Drama,7.6,10675769,0,Series/TV Show,2,हिन्दी
6477,Happily Ever After,"Epiosde 1-  रोनीत और अवनि को प्यार हो जाता है और वे शादी करने का फैसला करते हैं। हालाँकि, सीमित बजट के कारण वे एक आदर्श शादी के अपने सपने को हासिल करने के लिए संघर्ष करते हैं।",Drama,6.3,6729749,0,Series/TV Show,2,हिन्दी
6478,Mom & Co.,"Epiosde 1- आदित्य की नौकरी छूट जाने के बाद, वह अपनी अकेली माँ के साथ टिफ़िन सेवा का काम करता है। जहां व्यवसाय दोनों को एक साथ लाता है, वहीं यह उनके रिश्ते में और अधिक समस्याएं भी पैदा करता है।",Drama,8.1,4061677,0,Series/TV Show,2,हिन्दी
6479,Imperfect,"Epiosde 1- आप जो गौरवशाली गंदगी हैं उससे प्यार करें!"" ईशा सांघवी और उनकी अपूर्ण दुनिया का परिचय। उसे संपूर्ण जीवन का पीछा करते हुए देखें जबकि ब्रह्मांड की अन्य योजनाएं हैं, क्योंकि संपूर्ण बहुत उबाऊ है।",Comedy,8.8,3353901,0,Series/TV Show,2,हिन्दी
6480,The Reunion S2,"Epiosde 1- 2008 की कक्षा के दोस्तों का एक समूह 10 साल बाद फिर से मिला। हालाँकि, बहुप्रतीक्षित पुनर्मिलन कुछ अप्रिय यादें वापस लाता है और एक अप्रत्याशित मोड़ लेता है।",Drama,7.6,1388382,0,Series/TV Show,2,हिन्दी
6481,The Bequeathed,"एक अज्ञात चाचा की मृत्यु के बाद, एक महिला को कब्रिस्तान विरासत में मिलता है और वह खुद को हत्याओं और काले रहस्यों के केंद्र में पाती है।",Thriller,6.4,77666,0,Series/TV Show,2,हिन्दी
6483,Cœur océan S1,"Episode 1- Trois amis, Alex, Matteo et Peter, se rendent chaque année sur l'île de Ré pour rencontrer des filles.","Comedy, Drama, Romance",6.9,124073,0,Series/TV Show,10,Français
6484,Leaked!,"प्रतिष्ठित ""ओकवुड हाई स्कूल"" में भाग लेने वाले मुंबई के अभिजात वर्ग का जीवन। सुविधासंपन्न किशोरों की 'परफेक्ट दिखने वाली' जिंदगी में तब उथल-पुथल मच जाती है, जब स्कूल की 'आईटी गर्ल' मृत पाई जाती है।",Thriller,3.5,99620,0,Series/TV Show,2,हिन्दी
6485,Les Petits Meurtres d'Agatha Christie S3,"Episode 1- Larosière, commissaire de police, exerce sa passion pour résoudre des affaires difficiles. Il est assisté du jeune inspecteur Lampion, désireux d'apprendre les nuances du métier.",Drama,7.6,101412,0,Series/TV Show,10,Français
6486,Man's World,"Epiosde 1- किरण, एक युवा व्यक्ति, पुरुषों की तुलना में महिलाओं को अधिक महत्व देने की समाज की प्रवृत्ति से थक गया है। जब दो लिंगों के बीच व्यापार करने की उसकी इच्छा पूरी हो जाती है, तो वह गहरी मुसीबत में पड़ जाता है।",Drama,7.3,10831656,0,Series/TV Show,2,हिन्दी
6487,Cœur océan S5,"Episode 1- Trois amis, Alex, Matteo et Peter, se rendent chaque année sur l'île de Ré pour rencontrer des filles.","Comedy, Drama, Romance",6.9,3493,0,Series/TV Show,10,Français
6488,Skam France S2,"Episode 1-  Suivre le quotidien d'une bande de lycéens avec leurs soucis et scandales, mais aussi la construction de leur identité, leurs choix et leur cheminement vers l'âge adulte.",Drama,8.2,2030278,0,Series/TV Show,10,Français
6489,Hum Tum and Them,"Epiosde 1- शिव, एक तलाकशुदा और एक बेटी है, और यूडी, जो तीन बच्चों का एकल पिता है, एक आकस्मिक मुठभेड़ में मिलते हैं। वे जल्द ही प्यार में पड़ जाते हैं लेकिन अपने रिश्ते को बनाए रखने के लिए संघर्ष करते हैं।",Drama,6.9,436483,0,Series/TV Show,2,हिन्दी
6490,Cœur océan S4,"Episode 1- Trois amis, Alex, Matteo et Peter, se rendent chaque année sur l'île de Ré pour rencontrer des filles.","Comedy, Drama, Romance",6.9,6569,0,Series/TV Show,10,Français
6491,Coldd Lassi aur Chicken Masala,"Episode 1- विक्रम और नित्या, दो महत्वाकांक्षी शेफ, एक-दूसरे के प्यार में पड़ जाते हैं और शादी कर लेते हैं। हालाँकि, अप्रत्याशित परिस्थितियों के कारण, वे अलग होने के लिए मजबूर हो गए, और आठ साल बाद ही मिले।",Romance,6.8,62728,0,Series/TV Show,2,हिन्दी
6492,Parlement S2,"Episode 1- Samy, jeune assistant parlementaire européen, arrive à Bruxelles quelques semaines après le référendum sur le Brexit.",Comedy,7.7,16158,0,Series/TV Show,10,Français
6493,Bebaakee,Episode 1- सुफियान और इम्तियाज भाई जैसे हैं और दोनों मिलकर मनाली में सबसे बड़े मीडिया हाउसों में से एक चलाते हैं। लेकिन क्या होगा जब वे दोनों एक ही महिला - कायनात - के प्यार में पड़ जायेंगे? और वह किसे चुनेगी - एक अच्छा दोस्त या एक बेबाक प्रेमी?,Romance,6.8,58115,0,Series/TV Show,2,हिन्दी
6494,La Patrona,"Episode 1: Gabriela Suárez, minera, se enamora de Alejandro, el hijo de Antonia Guerra, una mujer rica y ambiciosa y así inicia su viaje de penurias y adversidades.",Drama,7.5,10722420,0,Series/TV Show,4,Español
6495,La impostora,"Episode 1: Cuando su padre pierde su trabajo y sufre un accidente, Blanca acepta la oferta de un hombre rico de hacerse pasar por un rico inversor interesado en la despiadada Raquel Altamira para encontrar a su hijo desaparecido.",Romance,7.8,2662282,0,Series/TV Show,4,Español
6496,Eva la Trailera,"Episode 1: Una mujer exitosa está cansada de la naturaleza de su marido porque es una persona infiel. Ella decide dejarlo. Más tarde, conoce a otro hombre que cambia su vida.",Romance,7.4,460857,0,Series/TV Show,4,Español
6497,Rosa diamante,"Episode 1: Cuando era niña, Rosa fue abandonada por su madre en un internado junto con dieciocho diamantes rosas para cubrir sus gastos. Rosa crece allí y encuentra en Eva una amiga íntima.",Drama,7.8,523869,0,Series/TV Show,4,Español
6498,La Querida Del Centauro S2,Episode 1: La reclusa Yolanda acepta convertirse en la amante de un famoso narcotraficante y sacarlo de su escondite a cambio de arresto domiciliario para poder proteger a su hija.,Romance,7.3,666297,0,Series/TV Show,4,Español
6501,Bates Motel S1,"Norman Bates's life spins out of control when his mental health deteriorates. Meanwhile, his mother, Norma, tries to get him the help he needs and protects him from the people around them.",Horror,8.1,200625,0,Series/TV Show,1,English
6502,Friends S1,"Follow the lives of six reckless adults living in Manhattan, as they indulge in adventures which make their lives both troublesome and happening.","Comedy, Romance",8.9,6279,0,Series/TV Show,1,English
6503,Bates Motel S2,"Norman Bates's life spins out of control when his mental health deteriorates. Meanwhile, his mother, Norma, tries to get him the help he needs and protects him from the people around them.",Horror,8.1,132671,0,Series/TV Show,1,English
6504,Marvel Cinematic Universe: Hawkeye S1,क्लिंट बार्टन और केट बिशप कुछ तीर चलाते हैं और खुद निशाना बनने से बचने की कोशिश करते हैं।,Action,7.5,133032,0,Series/TV Show,2,हिन्दी
6505,Indian Police Force,दिल्ली पुलिस अधिकारी कबीर मलिक दुर्दांत आतंकवादी ज़रार से लड़ने के लिए यात्रा पर निकलते हैं।,Action,5.2,153472,0,Series/TV Show,2,हिन्दी
6506,Bates Motel S3,"Norman Bates's life spins out of control when his mental health deteriorates. Meanwhile, his mother, Norma, tries to get him the help he needs and protects him from the people around them.",Horror,8.1,725609,0,Series/TV Show,1,English
6507,Friends S2,"Follow the lives of six reckless adults living in Manhattan, as they indulge in adventures which make their lives both troublesome and happening.","Comedy, Romance",8.9,13273,0,Series/TV Show,1,English
6508,Marvel Cinematic Universe: Loki S1,"टेसेरैक्ट चुराने के बाद, लोकी एक रहस्यमय संगठन के संपर्क में आता है जो उसे एक अशुभ अल्टीमेटम देता है, या तो समयरेखा तय करें या पूरी तरह से अस्तित्व समाप्त कर दे।",Action,8.2,691352,0,Series/TV Show,2,हिन्दी
6509,Bates Motel S4,"Norman Bates's life spins out of control when his mental health deteriorates. Meanwhile, his mother, Norma, tries to get him the help he needs and protects him from the people around them.",Horror,8.1,156695,0,Series/TV Show,1,English
6510,Friends S3,"Follow the lives of six reckless adults living in Manhattan, as they indulge in adventures which make their lives both troublesome and happening.","Comedy, Romance",8.9,124180,0,Series/TV Show,1,English
6511,Marvel Cinematic Universe: Moon Knight S1,स्टीवन ग्रांट और भाड़े के मार्क स्पेक्टर एक ही शरीर के अंदर से मिस्र के देवताओं के रहस्यों की जांच करते हैं।,Action,7.3,595423,0,Series/TV Show,2,हिन्दी
6512,Ragnarok S3,A small Norwegian town experiencing warm winters and violent downpours seems to be headed for another Ragnarok -- unless somebody intervenes in time.,Drama,7.3,43042,0,Series/TV Show,1,English
6513,Friends S4,"Follow the lives of six reckless adults living in Manhattan, as they indulge in adventures which make their lives both troublesome and happening.","Comedy, Romance",8.9,137894,0,Series/TV Show,1,English
6514,Marvel Cinematic Universe: The Falcon and the Winter Soldier S1,फाल्कन और विंटर सोल्जर एक बेमेल जोड़ी हैं जो एक वैश्विक साहसिक कार्य के लिए टीम बनाते हैं जो उनके जीवित रहने के कौशल के साथ-साथ उनके धैर्य की भी परीक्षा लेगा।,Action,7.1,570716,0,Series/TV Show,2,हिन्दी
6515,Mask Girl,An office worker who is insecure about her looks becomes a masked internet personality by night until a chain of ill-fated events overtakes her life.,Thriller,7.3,74153,0,Series/TV Show,1,English
6516,Friends S5,"Follow the lives of six reckless adults living in Manhattan, as they indulge in adventures which make their lives both troublesome and happening.","Comedy, Romance",8.9,124170,0,Series/TV Show,1,English
6517,Bates Motel S5,"Norman Bates's life spins out of control when his mental health deteriorates. Meanwhile, his mother, Norma, tries to get him the help he needs and protects him from the people around them.",Horror,8.1,383840,0,Series/TV Show,1,English
6518,Marvel Cinematic Universe: WandaVision S1,"विज़न और वांडा वेस्टव्यू में सामान्य जीवन जीते हैं और अपनी महाशक्तियों को छिपाते हैं। हालाँकि, जैसे-जैसे दशक बीतते हैं, उन्हें संदेह होने लगता है कि सब कुछ वैसा नहीं है जैसा दिखता है।","Action, Comedy",7.9,165799,0,Series/TV Show,2,हिन्दी
6519,Friends S6,"Follow the lives of six reckless adults living in Manhattan, as they indulge in adventures which make their lives both troublesome and happening.","Comedy, Romance",8.9,89936,0,Series/TV Show,1,English
6520,Titans S4,"""टीन टाइटन्स"" फ्रैंचाइज़ी पर यह गंभीर प्रस्तुति डीसी यूनिवर्स के युवा नायकों का अनुसरण करती है क्योंकि वे उम्र के आते हैं और पाते हैं कि वे कहां हैं। डिक ग्रेसन और राचेल रोथ, एक अजीब अंधेरे से ग्रस्त एक विशेष लड़की, एक साजिश में शामिल हो जाती है जो पृथ्वी पर नर्क ला सकती है",Action,7.5,70139,0,Series/TV Show,2,हिन्दी
6521,Friends S7,"Follow the lives of six reckless adults living in Manhattan, as they indulge in adventures which make their lives both troublesome and happening.","Comedy, Romance",8.9,31241,0,Series/TV Show,1,English
6522,The Chosen One,"Jodie, a 12-year-old boy living in Baja California Sur, discovers he has Jesus-like powers; he must decide whether to answer his calling and fulfill his destiny.",Drama,5.7,473730,0,Series/TV Show,1,English
